[10-12-2018 14:58:16]: matej hat Kabo mit Waffe 0 an Part 3 getroffen, Schaden: 5
[10-03-2019 23:12:08]: crusher hat NyquFX mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:12:08]: NyquFX hat crusher mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:12:09]: crusher hat NyquFX mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:13:34]: Lelek hat XinLei mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:13:39]: Lelek hat XinLei mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:13:39]: XinLei hat Lelek mit Waffe 30 an Part 5 getroffen, Schaden: 8
[10-03-2019 23:13:39]: XinLei hat Lelek mit Waffe 30 an Part 3 getroffen, Schaden: 10
[10-03-2019 23:13:39]: XinLei hat Lelek mit Waffe 30 an Part 3 getroffen, Schaden: 10
[10-03-2019 23:13:40]: Dark hat XinLei mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:13:40]: Lelek hat XinLei mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:13:40]: XinLei hat Lelek mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:13:40]: XinLei hat Lelek mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:13:41]: XinLei hat Lelek mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:13:41]: Lelek hat XinLei mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:13:41]: XinLei hat Lelek mit Waffe 30 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:13:41]: Dark hat XinLei mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:18:08]: BenLaxer hat Capo mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:18:08]: BenLaxer hat Capo mit Waffe 30 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:18:09]: BenLaxer hat Capo mit Waffe 30 an Part 3 getroffen, Schaden: 10
[10-03-2019 23:18:09]: BenLaxer hat Capo mit Waffe 30 an Part 8 getroffen, Schaden: 8
[10-03-2019 23:18:09]: MightyTrucker23 hat Capo mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:18:10]: MightyTrucker23 hat Capo mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:18:11]: MightyTrucker23 hat Capo mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:18:15]: BenLaxer hat Capo mit Waffe 30 an Part 3 getroffen, Schaden: 10
[10-03-2019 23:19:46]: BenLaxer hat Keno mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:19:46]: BenLaxer hat Keno mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:19:46]: BenLaxer hat Keno mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:19:46]: BenLaxer hat Keno mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:19:46]: BenLaxer hat Keno mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:19:47]: BenLaxer hat Keno mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:19:47]: BenLaxer hat Keno mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:19:47]: BenLaxer hat Keno mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:20:33]: crusher hat NyquFX mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:21:18]: crusher hat XinLei mit Waffe 31 an Part 7 getroffen, Schaden: 7
[10-03-2019 23:21:20]: NyquFX hat Lelek mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:21:23]: crusher hat DraqZ mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:21:23]: crusher hat DraqZ mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:21:23]: XinLei hat Dark mit Waffe 30 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:21:28]: XinLei hat Lelek mit Waffe 30 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:21:28]: crusher hat XinLei mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:21:29]: crusher hat XinLei mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:21:30]: crusher hat XinLei mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:21:30]: crusher hat XinLei mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:21:39]: XinLei hat Lelek mit Waffe 30 an Part 4 getroffen, Schaden: 10
[10-03-2019 23:21:39]: crusher hat XinLei mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:21:39]: crusher hat XinLei mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:21:40]: Dark hat XinLei mit Waffe 33 an Part 9 getroffen, Schaden: 20
[10-03-2019 23:21:42]: XinLei hat Dark mit Waffe 30 an Part 3 getroffen, Schaden: 10
[10-03-2019 23:21:46]: crusher hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:21:47]: XinLei hat Dark mit Waffe 30 an Part 7 getroffen, Schaden: 8
[10-03-2019 23:21:47]: XinLei hat Dark mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:21:50]: Dark hat XinLei mit Waffe 33 an Part 9 getroffen, Schaden: 20
[10-03-2019 23:21:53]: XinLei hat Dark mit Waffe 30 an Part 3 getroffen, Schaden: 10
[10-03-2019 23:21:56]: Lelek hat NyquFX mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:22:05]: XinLei hat Dark mit Waffe 30 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:22:09]: Dark hat XinLei mit Waffe 33 an Part 9 getroffen, Schaden: 20
[10-03-2019 23:22:10]: XinLei hat Lelek mit Waffe 30 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:22:16]: Dark hat XinLei mit Waffe 33 an Part 9 getroffen, Schaden: 20
[10-03-2019 23:22:20]: XinLei hat Dark mit Waffe 30 an Part 8 getroffen, Schaden: 8
[10-03-2019 23:22:27]: crusher hat XinLei mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:22:28]: crusher hat XinLei mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:22:47]: crusher hat XinLei mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:22:47]: crusher hat XinLei mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:22:47]: crusher hat XinLei mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:22:47]: crusher hat XinLei mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:22:48]: crusher hat XinLei mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:22:48]: crusher hat XinLei mit Waffe 29 an Part 5 getroffen, Schaden: 8
[10-03-2019 23:22:49]: NyquFX hat Keno mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:22:51]: Lelek hat NyquFX mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:22:52]: Lelek hat NyquFX mit Waffe 24 an Part 4 getroffen, Schaden: 30
[10-03-2019 23:22:55]: crusher hat NyquFX mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:22:55]: NyquFX hat crusher mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:22:56]: crusher hat NyquFX mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:22:56]: Dark hat Keno mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:22:57]: Lelek hat Keno mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:22:57]: Lelek hat NyquFX mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:22:57]: Dark hat Keno mit Waffe 24 an Part 4 getroffen, Schaden: 30
[10-03-2019 23:22:59]: Dark hat NyquFX mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:22:60]: Keno hat crusher mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:22:60]: crusher hat Keno mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:22:60]: Dark hat Keno mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:23:31]: Capo hat crusher mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:23:37]: crusher hat Capo mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:23:38]: crusher hat Capo mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:23:38]: crusher hat Capo mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:23:38]: crusher hat Capo mit Waffe 31 an Part 8 getroffen, Schaden: 7
[10-03-2019 23:23:47]: Capo hat Lelek mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:23:47]: Capo hat Lelek mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:23:47]: Capo hat Lelek mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:23:47]: Capo hat Lelek mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:23:49]: crusher hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:23:50]: crusher hat Capo mit Waffe 29 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:23:53]: crusher hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:23:54]: crusher hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:23:54]: crusher hat Capo mit Waffe 29 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:23:54]: crusher hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:23:54]: crusher hat Capo mit Waffe 29 an Part 5 getroffen, Schaden: 8
[10-03-2019 23:23:54]: crusher hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:24:01]: crusher hat Capo mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:27:07]: Keno hat Lelek mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:27:08]: Keno hat Lelek mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:27:11]: Keno hat Lelek mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:27:12]: Keno hat Lelek mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:27:56]: Keno hat Dark mit Waffe 29 an Part 9 getroffen, Schaden: 9
[10-03-2019 23:27:58]: NyquFX hat crusher mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:27:58]: NyquFX hat crusher mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:27:60]: NyquFX hat crusher mit Waffe 31 an Part 4 getroffen, Schaden: 9
[10-03-2019 23:28:01]: NyquFX hat crusher mit Waffe 31 an Part 8 getroffen, Schaden: 7
[10-03-2019 23:28:01]: NyquFX hat crusher mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:28:01]: NyquFX hat crusher mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:28:05]: crusher hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:28:05]: crusher hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:28:05]: crusher hat NyquFX mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:28:05]: crusher hat NyquFX mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:28:05]: crusher hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:28:05]: crusher hat NyquFX mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:28:05]: crusher hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:28:06]: NyquFX hat crusher mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:28:07]: NyquFX hat crusher mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:28:08]: NyquFX hat crusher mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:28:09]: NyquFX hat crusher mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:28:10]: NyquFX hat crusher mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:28:10]: NyquFX hat crusher mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:28:10]: NyquFX hat crusher mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:28:11]: NyquFX hat crusher mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:28:11]: NyquFX hat crusher mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:28:26]: crusher hat NyquFX mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:28:27]: NyquFX hat Dark mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:28:27]: crusher hat NyquFX mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:28:28]: crusher hat NyquFX mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:29:03]: crusher hat Keno mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:29:08]: Dark hat Keno mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:29:09]: Dark hat Keno mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:29:09]: Dark hat Keno mit Waffe 31 an Part 4 getroffen, Schaden: 9
[10-03-2019 23:29:19]: crusher hat Capo mit Waffe 29 an Part 9 getroffen, Schaden: 9
[10-03-2019 23:29:21]: Dark hat Capo mit Waffe 29 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:29:21]: Dark hat Capo mit Waffe 29 an Part 9 getroffen, Schaden: 9
[10-03-2019 23:29:22]: Capo hat crusher mit Waffe 29 an Part 8 getroffen, Schaden: 8
[10-03-2019 23:29:23]: Dark hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:29:23]: Dark hat Capo mit Waffe 29 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:29:25]: Capo hat Dark mit Waffe 29 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:29:27]: crusher hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:29:27]: crusher hat Capo mit Waffe 29 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:29:27]: crusher hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:29:28]: crusher hat Capo mit Waffe 29 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:29:28]: crusher hat Capo mit Waffe 29 an Part 3 getroffen, Schaden: 9
[10-03-2019 23:29:32]: Dark hat Capo mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:29:32]: Capo hat Dark mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:29:35]: Capo hat crusher mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:29:35]: crusher hat Capo mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:29:36]: Capo hat crusher mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:29:37]: Keno hat Dark mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:29:39]: Capo hat Dark mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:31:11]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:31:11]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:11]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:11]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:11]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:11]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:31:11]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:12]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:31:13]: MightyTrucker23 hat Keno mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:14]: MightyTrucker23 hat Keno mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:31:14]: MightyTrucker23 hat Keno mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:14]: MightyTrucker23 hat Keno mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:31:14]: MightyTrucker23 hat Keno mit Waffe 31 an Part 4 getroffen, Schaden: 9
[10-03-2019 23:31:22]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:31:22]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:31:22]: XinLei hat MightyTrucker23 mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:31:23]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:23]: MightyTrucker23 hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:23]: XinLei hat MightyTrucker23 mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:31:24]: BenLaxer hat NyquFX mit Waffe 30 an Part 5 getroffen, Schaden: 8
[10-03-2019 23:31:24]: XinLei hat BenLaxer mit Waffe 30 an Part 5 getroffen, Schaden: 8
[10-03-2019 23:31:25]: XinLei hat BenLaxer mit Waffe 30 an Part 3 getroffen, Schaden: 10
[10-03-2019 23:31:25]: XinLei hat BenLaxer mit Waffe 30 an Part 3 getroffen, Schaden: 10
[10-03-2019 23:31:25]: Keno hat BenLaxer mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:31:32]: MightyTrucker23 hat Keno mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:31:33]: MightyTrucker23 hat Keno mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:31:36]: MightyTrucker23 hat Keno mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:31:36]: XinLei hat MightyTrucker23 mit Waffe 30 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:31:37]: XinLei hat MightyTrucker23 mit Waffe 30 an Part 6 getroffen, Schaden: 8
[10-03-2019 23:31:37]: BenLaxer hat NyquFX mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:31:37]: BenLaxer hat NyquFX mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:32:10]: BenLaxer hat NyquFX mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:32:10]: BenLaxer hat NyquFX mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:32:11]: BenLaxer hat NyquFX mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:32:15]: BenLaxer hat NyquFX mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:32:15]: BenLaxer hat NyquFX mit Waffe 30 an Part 9 getroffen, Schaden: 14
[10-03-2019 23:37:59]: Woschi123 hat ColdDead mit Waffe 0 an Part 3 getroffen, Schaden: 5
[10-03-2019 23:42:51]: ColdDead hat AbackHerbs97 mit Waffe 0 an Part 3 getroffen, Schaden: 5
[10-03-2019 23:47:29]: Keno hat ColdDead mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:47:29]: Keno hat ColdDead mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:47:43]: NyquFX hat ColdDead mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:57:02]: NyquFX hat Lelek mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:57:04]: NyquFX hat Lelek mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:57:05]: crusher hat NyquFX mit Waffe 31 an Part 4 getroffen, Schaden: 9
[10-03-2019 23:57:06]: Capo hat Lelek mit Waffe 29 an Part 9 getroffen, Schaden: 9
[10-03-2019 23:57:08]: Dark hat crusher mit Waffe 51 an Part 3 getroffen, Schaden: 1
[10-03-2019 23:57:08]: Dark hat Dark mit Waffe 51 an Part 3 getroffen, Schaden: 1
[10-03-2019 23:57:11]: NyquFX hat Dark mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:11]: NyquFX hat Dark mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:15]: NyquFX hat Dark mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:16]: NyquFX hat Dark mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:16]: Capo hat Dark mit Waffe 24 an Part 3 getroffen, Schaden: 40
[10-03-2019 23:57:24]: crusher hat Capo mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:24]: Keno hat Dark mit Waffe 24 an Part 8 getroffen, Schaden: 35
[10-03-2019 23:57:25]: crusher hat Capo mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:26]: crusher hat Capo mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:26]: crusher hat Capo mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:27]: crusher hat Capo mit Waffe 31 an Part 8 getroffen, Schaden: 7
[10-03-2019 23:57:27]: crusher hat Capo mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:27]: crusher hat NyquFX mit Waffe 31 an Part 8 getroffen, Schaden: 7
[10-03-2019 23:57:30]: crusher hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:30]: crusher hat NyquFX mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:57:30]: crusher hat NyquFX mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:31]: crusher hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:31]: crusher hat NyquFX mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:57:31]: crusher hat NyquFX mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:31]: crusher hat NyquFX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:32]: crusher hat NyquFX mit Waffe 31 an Part 7 getroffen, Schaden: 7
[10-03-2019 23:57:32]: crusher hat NyquFX mit Waffe 31 an Part 8 getroffen, Schaden: 7
[10-03-2019 23:57:32]: crusher hat NyquFX mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:32]: crusher hat NyquFX mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:32]: crusher hat NyquFX mit Waffe 31 an Part 8 getroffen, Schaden: 7
[10-03-2019 23:57:40]: crusher hat NyquFX mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:41]: crusher hat NyquFX mit Waffe 31 an Part 4 getroffen, Schaden: 9
[10-03-2019 23:57:45]: crusher hat Capo mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:46]: crusher hat Capo mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:57:47]: crusher hat Capo mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:48]: Keno hat Dark mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:48]: Keno hat Dark mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:49]: NyquFX hat crusher mit Waffe 31 an Part 3 getroffen, Schaden: 8
[10-03-2019 23:57:51]: crusher hat Capo mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:57:51]: crusher hat Capo mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:51]: crusher hat Capo mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:52]: crusher hat Capo mit Waffe 31 an Part 9 getroffen, Schaden: 8
[10-03-2019 23:57:53]: crusher hat Capo mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:53]: crusher hat Capo mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:57:53]: crusher hat NyquFX mit Waffe 31 an Part 8 getroffen, Schaden: 7
[10-03-2019 23:57:54]: crusher hat Capo mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:54]: crusher hat Capo mit Waffe 31 an Part 6 getroffen, Schaden: 7
[10-03-2019 23:57:57]: crusher hat Capo mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:58:04]: NyquFX hat crusher mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:58:06]: crusher hat NyquFX mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:58:06]: Keno hat Dark mit Waffe 31 an Part 8 getroffen, Schaden: 7
[10-03-2019 23:58:07]: crusher hat NyquFX mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:58:22]: Keno hat crusher mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:58:23]: crusher hat Keno mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:58:24]: crusher hat Keno mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:58:24]: crusher hat Keno mit Waffe 24 an Part 6 getroffen, Schaden: 35
[10-03-2019 23:58:24]: Keno hat crusher mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:58:25]: crusher hat Keno mit Waffe 24 an Part 9 getroffen, Schaden: 80
[10-03-2019 23:58:26]: Dark hat Keno mit Waffe 31 an Part 5 getroffen, Schaden: 7
[10-03-2019 23:58:26]: crusher hat Keno mit Waffe 24 an Part 5 getroffen, Schaden: 35
[10-03-2019 23:58:26]: Dark hat Keno mit Waffe 31 an Part 3 getroffen, Schaden: 8
[11-03-2019 00:00:54]: Lelek hat Keno mit Waffe 24 an Part 5 getroffen, Schaden: 35
[11-03-2019 00:00:55]: Lelek hat Keno mit Waffe 24 an Part 6 getroffen, Schaden: 35
[11-03-2019 00:00:57]: Lelek hat Keno mit Waffe 24 an Part 9 getroffen, Schaden: 80
[11-03-2019 00:01:01]: Lelek hat Keno mit Waffe 24 an Part 5 getroffen, Schaden: 35
[11-03-2019 00:01:02]: Lelek hat Keno mit Waffe 24 an Part 3 getroffen, Schaden: 40
[11-03-2019 00:01:27]: Capo hat Lelek mit Waffe 24 an Part 6 getroffen, Schaden: 35
[11-03-2019 00:01:27]: Lelek hat Capo mit Waffe 24 an Part 6 getroffen, Schaden: 35
